,Unnamed: 0.1,Unnamed: 0,sentence,adjectives,transparency,polarity,negation,gender,roberta_large_mnli_contradiction_scores,roberta_large_mnli_entailment_scores,deberta_large_mnli_contradiction_scores,deberta_large_mnli_entailment_scores
1586,1586,1586,He is sophisticated. He is unsophisticated.,sophisticated-unsophisticated,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1587,1587,1587,He is unsophisticated. He is sophisticated.,sophisticated-unsophisticated,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1588,1588,1588,He is not sophisticated. He is sophisticated.,sophisticated-unsophisticated,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1589,1589,1589,He is not unsophisticated. He is unsophisticated.,sophisticated-unsophisticated,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1590,1590,1590,He is not sophisticated. He is unsophisticated.,sophisticated-unsophisticated,y,pm,y,mm,0.9521313905715942,0.8056345582008362,0.9774396419525146,0.8692242503166199
1591,1591,1591,He is not unsophisticated. He is sophisticated.,sophisticated-unsophisticated,y,mp,y,mm,0.4914145767688751,0.8072320818901062,0.1708638817071914,0.7686121463775635
1592,1592,1592,She is sophisticated. She is sophisticated.,sophisticated-unsophisticated,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1593,1593,1593,She is unsophisticated. She is unsophisticated.,sophisticated-unsophisticated,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1594,1594,1594,She is sophisticated. She is unsophisticated.,sophisticated-unsophisticated,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1595,1595,1595,She is unsophisticated. She is sophisticated.,sophisticated-unsophisticated,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1596,1596,1596,She is not sophisticated. She is sophisticated.,sophisticated-unsophisticated,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1597,1597,1597,She is not unsophisticated. She is unsophisticated.,sophisticated-unsophisticated,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1598,1598,1598,She is not sophisticated. She is unsophisticated.,sophisticated-unsophisticated,y,pm,y,ff,0.9582452774047852,0.8543919324874878,0.9815753698349,0.8960446715354919
1599,1599,1599,She is not unsophisticated. She is sophisticated.,sophisticated-unsophisticated,y,mp,y,ff,0.43563416600227356,0.8218072652816772,0.1821465343236923,0.8136186599731445
1600,1600,1600,He is successful. He is successful.,successful-unsuccessful,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1601,1601,1601,He is unsuccessful. He is unsuccessful.,successful-unsuccessful,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1602,1602,1602,He is successful. He is unsuccessful.,successful-unsuccessful,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1603,1603,1603,He is unsuccessful. He is successful.,successful-unsuccessful,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1604,1604,1604,He is not successful. He is successful.,successful-unsuccessful,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1605,1605,1605,He is not unsuccessful. He is unsuccessful.,successful-unsuccessful,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1606,1606,1606,He is not successful. He is unsuccessful.,successful-unsuccessful,y,pm,y,mm,0.9300866723060608,0.776223361492157,0.9896633625030518,0.9595820307731628
1607,1607,1607,He is not unsuccessful. He is successful.,successful-unsuccessful,y,mp,y,mm,0.34400060772895813,0.8253119587898254,0.3126365542411804,0.8488331437110901
1608,1608,1608,She is successful. She is successful.,successful-unsuccessful,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1609,1609,1609,She is unsuccessful. She is unsuccessful.,successful-unsuccessful,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1610,1610,1610,She is successful. She is unsuccessful.,successful-unsuccessful,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1611,1611,1611,She is unsuccessful. She is successful.,successful-unsuccessful,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1612,1612,1612,She is not successful. She is successful.,successful-unsuccessful,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1613,1613,1613,She is not unsuccessful. She is unsuccessful.,successful-unsuccessful,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1614,1614,1614,She is not successful. She is unsuccessful.,successful-unsuccessful,y,pm,y,ff,0.9399847388267517,0.8073144555091858,0.9909657835960388,0.9661301970481871
1615,1615,1615,She is not unsuccessful. She is successful.,successful-unsuccessful,y,mp,y,ff,0.34734922647476196,0.824874997138977,0.2992770671844482,0.8701329827308655
1616,1616,1616,He is truthful. He is truthful.,truthful-untruthful,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1617,1617,1617,He is untruthful. He is untruthful.,truthful-untruthful,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1618,1618,1618,He is truthful. He is untruthful.,truthful-untruthful,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1619,1619,1619,He is untruthful. He is truthful.,truthful-untruthful,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1620,1620,1620,He is not truthful. He is truthful.,truthful-untruthful,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1621,1621,1621,He is not untruthful. He is untruthful.,truthful-untruthful,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1622,1622,1622,He is not truthful. He is untruthful.,truthful-untruthful,y,pm,y,mm,0.9912340044975281,0.4731701612472534,0.9920327067375184,0.960661768913269
1623,1623,1623,He is not untruthful. He is truthful.,truthful-untruthful,y,mp,y,mm,0.08611579984426498,0.7780194878578186,0.0937010869383812,0.8575928807258606
1624,1624,1624,She is truthful. She is truthful.,truthful-untruthful,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1625,1625,1625,She is untruthful. She is untruthful.,truthful-untruthful,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1626,1626,1626,She is truthful. She is untruthful.,truthful-untruthful,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1627,1627,1627,She is untruthful. She is truthful.,truthful-untruthful,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1628,1628,1628,She is not truthful. She is truthful.,truthful-untruthful,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1629,1629,1629,She is not untruthful. She is untruthful.,truthful-untruthful,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1630,1630,1630,She is not truthful. She is untruthful.,truthful-untruthful,y,pm,y,ff,0.9917938709259033,0.5992029905319214,0.9928408861160278,0.963789999485016
1631,1631,1631,She is not untruthful. She is truthful.,truthful-untruthful,y,mp,y,ff,0.0842069685459137,0.8101856112480164,0.0992704629898071,0.8702505230903625
1632,1632,1632,He is perfect. He is perfect.,perfect-imperfect,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1633,1633,1633,He is imperfect. He is imperfect.,perfect-imperfect,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1634,1634,1634,He is perfect. He is imperfect.,perfect-imperfect,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1635,1635,1635,He is imperfect. He is perfect.,perfect-imperfect,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1636,1636,1636,He is not perfect. He is perfect.,perfect-imperfect,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1637,1637,1637,He is not imperfect. He is imperfect.,perfect-imperfect,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1638,1638,1638,He is not perfect. He is imperfect.,perfect-imperfect,y,pm,y,mm,0.9604749083518982,0.7184208035469055,0.9434101581573486,0.9207094311714172
1639,1639,1639,He is not imperfect. He is perfect.,perfect-imperfect,y,mp,y,mm,0.6184360980987549,0.8493460416793823,0.2381408512592315,0.7098871469497681
1640,1640,1640,She is perfect. She is perfect.,perfect-imperfect,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1641,1641,1641,She is imperfect. She is imperfect.,perfect-imperfect,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1642,1642,1642,She is perfect. She is imperfect.,perfect-imperfect,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1643,1643,1643,She is imperfect. She is perfect.,perfect-imperfect,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1644,1644,1644,She is not perfect. She is perfect.,perfect-imperfect,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1645,1645,1645,She is not imperfect. She is imperfect.,perfect-imperfect,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1646,1646,1646,She is not perfect. She is imperfect.,perfect-imperfect,y,pm,y,ff,0.9657970666885376,0.776748776435852,0.9554668068885804,0.9279159307479858
1647,1647,1647,She is not imperfect. She is perfect.,perfect-imperfect,y,mp,y,ff,0.6167823672294617,0.8519713878631592,0.2799152135848999,0.7319055795669556
1648,1648,1648,He is brave. He is brave.,brave-cowardly,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1649,1649,1649,He is cowardly. He is cowardly.,brave-cowardly,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1650,1650,1650,He is brave. He is cowardly.,brave-cowardly,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1651,1651,1651,He is cowardly. He is brave.,brave-cowardly,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1652,1652,1652,He is not brave. He is brave.,brave-cowardly,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1653,1653,1653,He is not cowardly. He is cowardly.,brave-cowardly,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1654,1654,1654,He is not brave. He is cowardly.,brave-cowardly,n,pm,y,mm,0.9811015129089355,0.7371181845664978,0.9851091504096984,0.8135169148445129
1655,1655,1655,He is not cowardly. He is brave.,brave-cowardly,n,mp,y,mm,0.5603526830673218,0.8215805888175964,0.3130453824996948,0.7040078043937683
1656,1656,1656,She is brave. She is brave.,brave-cowardly,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1657,1657,1657,She is cowardly. She is cowardly.,brave-cowardly,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1658,1658,1658,She is brave. She is cowardly.,brave-cowardly,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1659,1659,1659,She is cowardly. She is brave.,brave-cowardly,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1660,1660,1660,She is not brave. She is brave.,brave-cowardly,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1661,1661,1661,She is not cowardly. She is cowardly.,brave-cowardly,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1662,1662,1662,She is not brave. She is cowardly.,brave-cowardly,n,pm,y,ff,0.9805987477302551,0.7858580946922302,0.9866154789924622,0.8248603940010071
1663,1663,1663,She is not cowardly. She is brave.,brave-cowardly,n,mp,y,ff,0.46536681056022644,0.8245245218276978,0.2895315885543823,0.7249284386634827
1664,1664,1664,He is courageous. He is courageous.,courageous-cowardly,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1665,1665,1665,He is cowardly. He is cowardly.,courageous-cowardly,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1666,1666,1666,He is courageous. He is cowardly.,courageous-cowardly,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1667,1667,1667,He is cowardly. He is courageous.,courageous-cowardly,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1668,1668,1668,He is not courageous. He is courageous.,courageous-cowardly,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1669,1669,1669,He is not cowardly. He is cowardly.,courageous-cowardly,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1670,1670,1670,He is not courageous. He is cowardly.,courageous-cowardly,n,pm,y,mm,0.9821368455886841,0.7485354542732239,0.9873870015144348,0.845359742641449
1671,1671,1671,He is not cowardly. He is courageous.,courageous-cowardly,n,mp,y,mm,0.544096827507019,0.8562191724777222,0.2557592689990997,0.7182267308235168
1672,1672,1672,She is courageous. She is courageous.,courageous-cowardly,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1673,1673,1673,She is cowardly. She is cowardly.,courageous-cowardly,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1674,1674,1674,She is courageous. She is cowardly.,courageous-cowardly,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1675,1675,1675,She is cowardly. She is courageous.,courageous-cowardly,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1676,1676,1676,She is not courageous. She is courageous.,courageous-cowardly,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1677,1677,1677,She is not cowardly. She is cowardly.,courageous-cowardly,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1678,1678,1678,She is not courageous. She is cowardly.,courageous-cowardly,n,pm,y,ff,0.9822447896003723,0.8140871524810791,0.9884389638900756,0.8572007417678833
1679,1679,1679,She is not cowardly. She is courageous.,courageous-cowardly,n,mp,y,ff,0.4377371668815613,0.866091251373291,0.2482299655675888,0.7375127673149109
1680,1680,1680,He is relaxed. He is relaxed.,relaxed-nervous,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1681,1681,1681,He is nervous. He is nervous.,relaxed-nervous,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1682,1682,1682,He is relaxed. He is nervous.,relaxed-nervous,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1683,1683,1683,He is nervous. He is relaxed.,relaxed-nervous,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1684,1684,1684,He is not relaxed. He is relaxed.,relaxed-nervous,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1685,1685,1685,He is not nervous. He is nervous.,relaxed-nervous,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1686,1686,1686,He is not relaxed. He is nervous.,relaxed-nervous,n,pm,y,mm,0.9521878957748413,0.8305466771125793,0.9594914317131042,0.8978162407875061
1687,1687,1687,He is not nervous. He is relaxed.,relaxed-nervous,n,mp,y,mm,0.28798559308052063,0.8590273857116699,0.3408155143260956,0.681419849395752
1688,1688,1688,She is relaxed. She is relaxed.,relaxed-nervous,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1689,1689,1689,She is nervous. She is nervous.,relaxed-nervous,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1690,1690,1690,She is relaxed. She is nervous.,relaxed-nervous,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1691,1691,1691,She is nervous. She is relaxed.,relaxed-nervous,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1692,1692,1692,She is not relaxed. She is relaxed.,relaxed-nervous,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1693,1693,1693,She is not nervous. She is nervous.,relaxed-nervous,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1694,1694,1694,She is not relaxed. She is nervous.,relaxed-nervous,n,pm,y,ff,0.9523040056228638,0.8623455166816711,0.9658287167549132,0.9045704007148744
1695,1695,1695,She is not nervous. She is relaxed.,relaxed-nervous,n,mp,y,ff,0.28641802072525024,0.8939828276634216,0.3101282119750976,0.6958513259887695
1696,1696,1696,He is efficient. He is efficient.,efficient-inefficient,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1697,1697,1697,He is inefficient. He is inefficient.,efficient-inefficient,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1698,1698,1698,He is efficient. He is inefficient.,efficient-inefficient,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1699,1699,1699,He is inefficient. He is efficient.,efficient-inefficient,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1700,1700,1700,He is not efficient. He is efficient.,efficient-inefficient,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1701,1701,1701,He is not inefficient. He is inefficient.,efficient-inefficient,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1702,1702,1702,He is not efficient. He is inefficient.,efficient-inefficient,y,pm,y,mm,0.9073139429092407,0.6160674691200256,0.983054220676422,0.9337120652198792
1703,1703,1703,He is not inefficient. He is efficient.,efficient-inefficient,y,mp,y,mm,0.39409202337265015,0.6499517560005188,0.15828338265419,0.7387593388557434
1704,1704,1704,She is efficient. She is efficient.,efficient-inefficient,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1705,1705,1705,She is inefficient. She is inefficient.,efficient-inefficient,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1706,1706,1706,She is efficient. She is inefficient.,efficient-inefficient,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1707,1707,1707,She is inefficient. She is efficient.,efficient-inefficient,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1708,1708,1708,She is not efficient. She is efficient.,efficient-inefficient,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1709,1709,1709,She is not inefficient. She is inefficient.,efficient-inefficient,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1710,1710,1710,She is not efficient. She is inefficient.,efficient-inefficient,y,pm,y,ff,0.9100546836853027,0.683570921421051,0.985574185848236,0.9407369494438172
1711,1711,1711,She is not inefficient. She is efficient.,efficient-inefficient,y,mp,y,ff,0.33069223165512085,0.6641814708709717,0.1500996500253677,0.755696177482605
1712,1712,1712,He is effective. He is effective.,effective-ineffective,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1713,1713,1713,He is ineffective. He is ineffective.,effective-ineffective,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1714,1714,1714,He is effective. He is ineffective.,effective-ineffective,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1715,1715,1715,He is ineffective. He is effective.,effective-ineffective,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1716,1716,1716,He is not effective. He is effective.,effective-ineffective,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1717,1717,1717,He is not ineffective. He is ineffective.,effective-ineffective,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1718,1718,1718,He is not effective. He is ineffective.,effective-ineffective,y,pm,y,mm,0.969577431678772,0.8007301092147827,0.9857615232467652,0.9543159604072572
1719,1719,1719,He is not ineffective. He is effective.,effective-ineffective,y,mp,y,mm,0.5823901891708374,0.8642925024032593,0.2024306803941726,0.8380549550056458
1720,1720,1720,She is effective. She is effective.,effective-ineffective,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1721,1721,1721,She is ineffective. She is ineffective.,effective-ineffective,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1722,1722,1722,She is effective. She is ineffective.,effective-ineffective,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1723,1723,1723,She is ineffective. She is effective.,effective-ineffective,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1724,1724,1724,She is not effective. She is effective.,effective-ineffective,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1725,1725,1725,She is not ineffective. She is ineffective.,effective-ineffective,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1726,1726,1726,She is not effective. She is ineffective.,effective-ineffective,y,pm,y,ff,0.9716283679008484,0.8488527536392212,0.9874969720840454,0.9575475454330444
1727,1727,1727,She is not ineffective. She is effective.,effective-ineffective,y,mp,y,ff,0.5270203351974487,0.900885820388794,0.1971906870603561,0.8268414735794067
1728,1728,1728,He is attentive. He is attentive.,attentive-inattentive,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1729,1729,1729,He is inattentive. He is inattentive.,attentive-inattentive,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1730,1730,1730,He is attentive. He is inattentive.,attentive-inattentive,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1731,1731,1731,He is inattentive. He is attentive.,attentive-inattentive,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1732,1732,1732,He is not attentive. He is attentive.,attentive-inattentive,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1733,1733,1733,He is not inattentive. He is inattentive.,attentive-inattentive,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1734,1734,1734,He is not attentive. He is inattentive.,attentive-inattentive,y,pm,y,mm,0.9719218015670776,0.22167378664016724,0.98618084192276,0.5925170183181763
1735,1735,1735,He is not inattentive. He is attentive.,attentive-inattentive,y,mp,y,mm,0.546800971031189,0.8517598509788513,0.1407923251390457,0.7197093367576599
1736,1736,1736,She is attentive. She is attentive.,attentive-inattentive,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1737,1737,1737,She is inattentive. She is inattentive.,attentive-inattentive,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1738,1738,1738,She is attentive. She is inattentive.,attentive-inattentive,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1739,1739,1739,She is inattentive. She is attentive.,attentive-inattentive,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1740,1740,1740,She is not attentive. She is attentive.,attentive-inattentive,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1741,1741,1741,She is not inattentive. She is inattentive.,attentive-inattentive,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1742,1742,1742,She is not attentive. She is inattentive.,attentive-inattentive,y,pm,y,ff,0.9704028964042664,0.25426942110061646,0.9873204231262208,0.5746172666549683
1743,1743,1743,She is not inattentive. She is attentive.,attentive-inattentive,y,mp,y,ff,0.40705880522727966,0.8471215963363647,0.1453744918107986,0.7495909333229065
1744,1744,1744,He is sensible. He is sensible.,sensible-insensible,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1745,1745,1745,He is insensible. He is insensible.,sensible-insensible,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1746,1746,1746,He is sensible. He is insensible.,sensible-insensible,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1747,1747,1747,He is insensible. He is sensible.,sensible-insensible,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1748,1748,1748,He is not sensible. He is sensible.,sensible-insensible,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1749,1749,1749,He is not insensible. He is insensible.,sensible-insensible,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1750,1750,1750,He is not sensible. He is insensible.,sensible-insensible,y,pm,y,mm,0.991860032081604,0.6008819341659546,0.9864392280578612,0.7967630624771118
1751,1751,1751,He is not insensible. He is sensible.,sensible-insensible,y,mp,y,mm,0.1287858933210373,0.780975341796875,0.2306311875581741,0.6325013041496277
1752,1752,1752,She is sensible. She is sensible.,sensible-insensible,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1753,1753,1753,She is insensible. She is insensible.,sensible-insensible,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1754,1754,1754,She is sensible. She is insensible.,sensible-insensible,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1755,1755,1755,She is insensible. She is sensible.,sensible-insensible,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1756,1756,1756,She is not sensible. She is sensible.,sensible-insensible,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1757,1757,1757,She is not insensible. She is insensible.,sensible-insensible,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1758,1758,1758,She is not sensible. She is insensible.,sensible-insensible,y,pm,y,ff,0.993191123008728,0.7922731637954712,0.9886667728424072,0.8338342905044556
1759,1759,1759,She is not insensible. She is sensible.,sensible-insensible,y,mp,y,ff,0.1160641461610794,0.8197838664054871,0.2476094514131546,0.674882173538208
1760,1760,1760,He is popular. He is popular.,popular-unpopular,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1761,1761,1761,He is unpopular. He is unpopular.,popular-unpopular,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1762,1762,1762,He is popular. He is unpopular.,popular-unpopular,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
